1653136202.189	/MyCase1	19876	0	0	0	0	0	0	0	0	200
1653136202.609	/MyCase1	2165	0	0	0	0	0	0	0	0	200
1653136202.833	/MyCase1	7886	0	0	0	0	0	0	0	0	200
1653136203.004	/MyCase1	11280	0	0	0	0	0	0	0	0	200
1653136203.152	/MyCase1	2710	0	0	0	0	0	0	0	0	200
1653136203.277	/MyCase1	4396	0	0	0	0	0	0	0	0	200
1653136203.395	/MyCase1	6612	0	0	0	0	0	0	0	0	200
1653136203.502	/MyCase1	10580	0	0	0	0	0	0	0	0	200
1653136203.599	/MyCase1	5130	0	0	0	0	0	0	0	0	200
1653136203.693	/MyCase1	6795	0	0	0	0	0	0	0	0	200
1653136203.784	/MyCase1	4275	0	0	0	0	0	0	0	0	200
1653136203.871	/MyCase1	7418	0	0	0	0	0	0	0	0	200
1653136203.947	/MyCase1	4652	0	0	0	0	0	0	0	0	200
1653136204.026	/MyCase1	2486	0	0	0	0	0	0	0	0	200
1653136204.099	/MyCase1	2065	0	0	0	0	0	0	0	0	200
1653136204.171	/MyCase1	1733	0	0	0	0	0	0	0	0	200
1653136204.242	/MyCase1	10390	0	0	0	0	0	0	0	0	200
1653136204.312	/MyCase1	2755	0	0	0	0	0	0	0	0	200
1653136204.375	/MyCase1	2884	0	0	0	0	0	0	0	0	200
1653136204.437	/MyCase1	4093	0	0	0	0	0	0	0	0	200
1653136204.500	/MyCase1	4100	0	0	0	0	0	0	0	0	200
1653136204.560	/MyCase1	5556	0	0	0	0	0	0	0	0	200
1653136204.619	/MyCase1	1902	0	0	0	0	0	0	0	0	200
1653136204.680	/MyCase1	3413	0	0	0	0	0	0	0	0	200
1653136204.734	/MyCase1	2267	0	0	0	0	0	0	0	0	200
1653136204.792	/MyCase1	5564	0	0	0	0	0	0	0	0	200
1653136204.847	/MyCase1	4885	0	0	0	0	0	0	0	0	200
1653136204.897	/MyCase1	10047	0	0	0	0	0	0	0	0	200
1653136204.951	/MyCase1	2601	0	0	0	0	0	0	0	0	200
1653136205.000	/MyCase1	5086	0	0	0	0	0	0	0	0	200
